,index,tconst,ordering,nconst,category,job,characters,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,primaryName,birthYear,deathYear,primaryProfession,directors,writers
7742,7748,tt0252963,8,nm1260380,composer,,,movie,The Bunker,The Bunker,0,2001,,95,"Drama,Horror,Mystery",Russell Currie,1954.0,,"composer,music_department",nm0338283,nm0206092
7743,7747,tt0252963,7,nm0276666,producer,producer,,movie,The Bunker,The Bunker,0,2001,,95,"Drama,Horror,Mystery",Daniel Figuero,1969.0,,"producer,actor",nm0338283,nm0206092
7744,7745,tt0252963,5,nm0338283,director,,,movie,The Bunker,The Bunker,0,2001,,95,"Drama,Horror,Mystery",Rob Green,,,"writer,director,editorial_department",nm0338283,nm0206092
7745,7743,tt0252963,3,nm0265457,actor,,"[""Sgt. Heydrich""]",movie,The Bunker,The Bunker,0,2001,,95,"Drama,Horror,Mystery",Christopher Fairbank,1953.0,,"actor,soundtrack",nm0338283,nm0206092
7746,7742,tt0252963,2,nm0862907,actor,,"[""LCpl. Schenke""]",movie,The Bunker,The Bunker,0,2001,,95,"Drama,Horror,Mystery",Andrew Tiernan,1965.0,,"actor,producer,director",nm0338283,nm0206092
7747,7741,tt0252963,10,nm0004312,editor,,,movie,The Bunker,The Bunker,0,2001,,95,"Drama,Horror,Mystery",Richard Milward,,,"editor,editorial_department,miscellaneous",nm0338283,nm0206092
7748,7740,tt0252963,1,nm0002076,actor,,"[""Cpl. Baumann""]",movie,The Bunker,The Bunker,0,2001,,95,"Drama,Horror,Mystery",Jason Flemyng,1966.0,,"actor,producer,soundtrack",nm0338283,nm0206092
7749,7744,tt0252963,4,nm0475336,actor,,"[""Lt. Krupp""]",movie,The Bunker,The Bunker,0,2001,,95,"Drama,Horror,Mystery",Simon Kunz,,,actor,nm0338283,nm0206092
7750,7757,tt0253016,8,nm0055410,editor,,,movie,Love Life,Love Life,0,2002,,95,"Comedy,Romance",Philip Barnard,,,"editorial_department,editor,director",nm0002916,"nm0045675,nm0002916"
7751,7750,tt0253016,1,nm0045675,actor,,"[""Scott Fields""]",movie,Love Life,Love Life,0,2002,,95,"Comedy,Romance",Des Brady,1969.0,,"actor,writer,assistant_director",nm0002916,"nm0045675,nm0002916"
7752,7751,tt0253016,2,nm0380947,actress,,"[""Alison""]",movie,Love Life,Love Life,0,2002,,95,"Comedy,Romance",Galit Hershkovitz,,,actress,nm0002916,"nm0045675,nm0002916"
7753,7752,tt0253016,3,nm0331577,actor,,"[""Christian""]",movie,Love Life,Love Life,0,2002,,95,"Comedy,Romance",Luke Goss,1968.0,,"actor,producer,writer",nm0002916,"nm0045675,nm0002916"
7754,7753,tt0253016,4,nm0241085,actor,,"[""Sanji""]",movie,Love Life,Love Life,0,2002,,95,"Comedy,Romance",Surinder Duhra,,,actor,nm0002916,"nm0045675,nm0002916"
7755,7754,tt0253016,5,nm0002916,director,,,movie,Love Life,Love Life,0,2002,,95,"Comedy,Romance",Ray Brady,1961.0,,"director,producer,writer",nm0002916,"nm0045675,nm0002916"
7756,7755,tt0253016,6,nm0040564,producer,producer,,movie,Love Life,Love Life,0,2002,,95,"Comedy,Romance",Chris Atkins,1976.0,,"producer,director,writer",nm0002916,"nm0045675,nm0002916"
7757,7756,tt0253016,7,nm1565081,cinematographer,,,movie,Love Life,Love Life,0,2002,,95,"Comedy,Romance",Mark Duffield,,,"cinematographer,producer,director",nm0002916,"nm0045675,nm0002916"
7758,7766,tt0253028,8,nm0114048,composer,,,movie,Deadly Little Secrets,Deadly Little Secrets,0,2002,,97,Thriller,Larry Brown,,,"composer,music_department,soundtrack",nm0533301,nm0715026
7759,7765,tt0253028,7,nm0317509,producer,producer,,movie,Deadly Little Secrets,Deadly Little Secrets,0,2002,,97,Thriller,Amy Sommer,,,"producer,miscellaneous",nm0533301,nm0715026
7760,7764,tt0253028,6,nm0715026,writer,screenplay,,movie,Deadly Little Secrets,Deadly Little Secrets,0,2002,,97,Thriller,Tim Redman,,,writer,nm0533301,nm0715026
7761,7763,tt0253028,5,nm0533301,director,,,movie,Deadly Little Secrets,Deadly Little Secrets,0,2002,,97,Thriller,Fiona Mackenzie,,,"miscellaneous,writer,director",nm0533301,nm0715026
7762,7759,tt0253028,10,nm0616859,editor,,,movie,Deadly Little Secrets,Deadly Little Secrets,0,2002,,97,Thriller,Stephen R. Myers,,,"editor,editorial_department,assistant_director",nm0533301,nm0715026
7763,7761,tt0253028,3,nm0909620,actor,,"[""Cole Chamberlain""]",movie,Deadly Little Secrets,Deadly Little Secrets,0,2002,,97,Thriller,Dylan Walsh,1963.0,,"actor,costume_department,writer",nm0533301,nm0715026
7764,7760,tt0253028,2,nm0382920,actress,,"[""Kyra Bennett""]",movie,Deadly Little Secrets,Deadly Little Secrets,0,2002,,97,Thriller,Michele Hicks,1973.0,,"actress,producer",nm0533301,nm0715026
7765,7758,tt0253028,1,nm0000539,actress,,"[""Stephanie Vincent""]",movie,Deadly Little Secrets,Deadly Little Secrets,0,2002,,97,Thriller,Dina Meyer,1968.0,,"actress,producer",nm0533301,nm0715026
7766,7767,tt0253028,9,nm0124885,cinematographer,director of photography,,movie,Deadly Little Secrets,Deadly Little Secrets,0,2002,,97,Thriller,David L. Butler,,,"camera_department,cinematographer,director",nm0533301,nm0715026
7767,7762,tt0253028,4,nm0001729,actor,,"[""Dr. Gordon Childs""]",movie,Deadly Little Secrets,Deadly Little Secrets,0,2002,,97,Thriller,Craig Sheffer,1960.0,,"actor,producer,director",nm0533301,nm0715026
7768,7775,tt0253114,7,nm0734782,producer,producer,,movie,My Best Friend's Wife,My Best Friend's Wife,0,2001,,85,"Comedy,Drama",Susan R. Rodgers,,,"producer,actress,writer",nm0277683,"nm0277683,nm0301597"
7769,7774,tt0253114,6,nm0301597,writer,,,movie,My Best Friend's Wife,My Best Friend's Wife,0,2001,,85,"Comedy,Drama",Mitch Galane,1967.0,,"producer,writer",nm0277683,"nm0277683,nm0301597"
7770,7777,tt0253114,9,nm0004089,cinematographer,,,movie,My Best Friend's Wife,My Best Friend's Wife,0,2001,,85,"Comedy,Drama",Matthew Irving,1971.0,,"cinematographer,writer,camera_department",nm0277683,"nm0277683,nm0301597"
7771,7776,tt0253114,8,nm0217137,composer,,,movie,My Best Friend's Wife,My Best Friend's Wife,0,2001,,85,"Comedy,Drama",Joe Delia,,,"composer,soundtrack,music_department",nm0277683,"nm0277683,nm0301597"
7772,7773,tt0253114,5,nm0277683,director,,,movie,My Best Friend's Wife,My Best Friend's Wife,0,2001,,85,"Comedy,Drama",Doug Finelli,,,"director,writer,producer",nm0277683,"nm0277683,nm0301597"
7773,7768,tt0253114,1,nm0001764,actor,,"[""Steve Richards""]",movie,My Best Friend's Wife,My Best Friend's Wife,0,2001,,85,"Comedy,Drama",John Stamos,1963.0,,"actor,producer,soundtrack",nm0277683,"nm0277683,nm0301597"
7774,7771,tt0253114,3,nm0001694,actress,,"[""Ami Meyer""]",movie,My Best Friend's Wife,My Best Friend's Wife,0,2001,,85,"Comedy,Drama",Meredith Salenger,1970.0,,"actress,soundtrack,miscellaneous",nm0277683,"nm0277683,nm0301597"
7775,7770,tt0253114,2,nm0518687,actor,,"[""Eric Meyer""]",movie,My Best Friend's Wife,My Best Friend's Wife,0,2001,,85,"Comedy,Drama",Daniel London,,,"actor,producer,soundtrack",nm0277683,"nm0277683,nm0301597"
7776,7769,tt0253114,10,nm0823046,editor,,,movie,My Best Friend's Wife,My Best Friend's Wife,0,2001,,85,"Comedy,Drama",John Starace,,,editor,nm0277683,"nm0277683,nm0301597"
7777,7772,tt0253114,4,nm0923105,actress,,"[""Claire Richards""]",movie,My Best Friend's Wife,My Best Friend's Wife,0,2001,,85,"Comedy,Drama",Tara Westwood,,,"actress,producer",nm0277683,"nm0277683,nm0301597"
7778,7787,tt0253126,9,nm0859877,producer,producer,,movie,High Heels and Low Lifes,High Heels and Low Lifes,0,2001,,86,"Action,Comedy,Crime",Barnaby Thompson,1961.0,,"producer,director,assistant_director",nm0809321,"nm0298279,nm0698095"
7779,7786,tt0253126,8,nm0296641,producer,producer,,movie,High Heels and Low Lifes,High Heels and Low Lifes,0,2001,,86,"Action,Comedy,Crime",Uri Fruchtmann,1955.0,,"producer,director",nm0809321,"nm0298279,nm0698095"
7780,7785,tt0253126,7,nm0698095,writer,story,,movie,High Heels and Low Lifes,High Heels and Low Lifes,0,2001,,86,"Action,Comedy,Crime",Georgia Pritchett,1968.0,,"writer,producer,script_department",nm0809321,"nm0298279,nm0698095"
7781,7784,tt0253126,6,nm0298279,writer,story,,movie,High Heels and Low Lifes,High Heels and Low Lifes,0,2001,,86,"Action,Comedy,Crime",Kim Fuller,,,"writer,producer,script_department",nm0809321,"nm0298279,nm0698095"
7782,7783,tt0253126,5,nm0809321,director,,,movie,High Heels and Low Lifes,High Heels and Low Lifes,0,2001,,86,"Action,Comedy,Crime",Mel Smith,1952.0,2013.0,"actor,soundtrack,producer",nm0809321,"nm0298279,nm0698095"
7783,7782,tt0253126,4,nm0931247,actor,,"[""Tremaine""]",movie,High Heels and Low Lifes,High Heels and Low Lifes,0,2001,,86,"Action,Comedy,Crime",Mark Williams,1959.0,,"actor,writer,soundtrack",nm0809321,"nm0298279,nm0698095"
7784,7781,tt0253126,3,nm0005203,actress,,"[""Frances""]",movie,High Heels and Low Lifes,High Heels and Low Lifes,0,2001,,86,"Action,Comedy,Crime",Mary McCormack,1969.0,,"actress,producer,writer",nm0809321,"nm0298279,nm0698095"
7785,7780,tt0253126,2,nm0000378,actress,,"[""Shannon""]",movie,High Heels and Low Lifes,High Heels and Low Lifes,0,2001,,86,"Action,Comedy,Crime",Minnie Driver,1970.0,,"actress,soundtrack,producer",nm0809321,"nm0298279,nm0698095"
7786,7779,tt0253126,10,nm0596495,composer,,,movie,High Heels and Low Lifes,High Heels and Low Lifes,0,2001,,86,"Action,Comedy,Crime",Charlie Mole,,,"composer,soundtrack,actor",nm0809321,"nm0298279,nm0698095"
7787,7778,tt0253126,1,nm0573618,actor,,"[""Mason""]",movie,High Heels and Low Lifes,High Heels and Low Lifes,0,2001,,86,"Action,Comedy,Crime",Kevin McNally,1956.0,,"actor,writer,soundtrack",nm0809321,"nm0298279,nm0698095"
7788,7796,tt0253200,8,nm0333297,composer,,,movie,Last Orders,Last Orders,0,2001,,109,Drama,Paul Grabowsky,,,"composer,music_department,soundtrack",nm0770961,"nm0808350,nm0770961"
7789,7795,tt0253200,7,nm0732595,producer,producer,,movie,Last Orders,Last Orders,0,2001,,109,Drama,Elisabeth Robinson,,,"producer,writer",nm0770961,"nm0808350,nm0770961"
7790,7794,tt0253200,6,nm0808350,writer,"novel ""Last Orders""",,movie,Last Orders,Last Orders,0,2001,,109,Drama,Graham Swift,1949.0,,writer,nm0770961,"nm0808350,nm0770961"
7791,7793,tt0253200,5,nm0770961,director,,,movie,Last Orders,Last Orders,0,2001,,109,Drama,Fred Schepisi,1939.0,,"director,producer,writer",nm0770961,"nm0808350,nm0770961"
7792,7797,tt0253200,9,nm0005909,cinematographer,director of photography,,movie,Last Orders,Last Orders,0,2001,,109,Drama,Brian Tufano,1939.0,,"cinematographer,camera_department,director",nm0770961,"nm0808350,nm0770961"
7793,7791,tt0253200,3,nm0183822,actor,,"[""Vic""]",movie,Last Orders,Last Orders,0,2001,,109,Drama,Tom Courtenay,1937.0,,"actor,soundtrack",nm0770961,"nm0808350,nm0770961"
7794,7790,tt0253200,2,nm0001364,actor,,"[""Ray""]",movie,Last Orders,Last Orders,0,2001,,109,Drama,Bob Hoskins,1942.0,2014.0,"actor,soundtrack,director",nm0770961,"nm0808350,nm0770961"
7795,7789,tt0253200,10,nm0931027,editor,,,movie,Last Orders,Last Orders,0,2001,,109,Drama,Kate Williams,1967.0,,"editor,editorial_department,producer",nm0770961,"nm0808350,nm0770961"
7796,7788,tt0253200,1,nm0000323,actor,,"[""Jack""]",movie,Last Orders,Last Orders,0,2001,,109,Drama,Michael Caine,1933.0,,"actor,producer,soundtrack",nm0770961,"nm0808350,nm0770961"
7797,7792,tt0253200,4,nm0376101,actor,,"[""Lenny""]",movie,Last Orders,Last Orders,0,2001,,109,Drama,David Hemmings,1941.0,2003.0,"actor,director,producer",nm0770961,"nm0808350,nm0770961"
7798,7806,tt0253201,8,nm1500448,composer,,,movie,Last Party 2000,Last Party 2000,0,2001,,90,Documentary,Sabina Sciubba,1975.0,,"actress,soundtrack,composer","nm0149686,nm6230258",
7799,7805,tt0253201,7,nm0118288,producer,producer,,movie,Last Party 2000,Last Party 2000,0,2001,,90,Documentary,Stanley F. Buchthal,,,producer,"nm0149686,nm6230258",
7800,7804,tt0253201,6,nm6230258,director,,,movie,Last Party 2000,Last Party 2000,0,2001,,90,Documentary,Donovan Leitch Jr.,1967.0,,"actor,producer,director","nm0149686,nm6230258",
7801,7803,tt0253201,5,nm0149686,director,,,movie,Last Party 2000,Last Party 2000,0,2001,,90,Documentary,Rebecca Chaiklin,,,"producer,director,camera_department","nm0149686,nm6230258",
7802,7807,tt0253201,9,nm0285738,cinematographer,,,movie,Last Party 2000,Last Party 2000,0,2001,,90,Documentary,Kevin Ford,,,"cinematographer,camera_department,editor","nm0149686,nm6230258",
7803,7801,tt0253201,3,nm0159008,self,,"[""Self""]",movie,Last Party 2000,Last Party 2000,0,2001,,90,Documentary,Noam Chomsky,1928.0,,"writer,miscellaneous","nm0149686,nm6230258",
7804,7800,tt0253201,2,nm0363816,self,,"[""Self""]",movie,Last Party 2000,Last Party 2000,0,2001,,90,Documentary,Ben Harper,1969.0,,"soundtrack,composer,actor","nm0149686,nm6230258",
7805,7799,tt0253201,10,nm0312077,cinematographer,,,movie,Last Party 2000,Last Party 2000,0,2001,,90,Documentary,Luke Geissbuhler,1970.0,,"cinematographer,camera_department,director","nm0149686,nm6230258",
7806,7798,tt0253201,1,nm0000450,self,,"[""Self - Narrator""]",movie,Last Party 2000,Last Party 2000,0,2001,,90,Documentary,Philip Seymour Hoffman,1967.0,2014.0,"actor,producer,soundtrack","nm0149686,nm6230258",
7807,7802,tt0253201,4,nm1214461,self,,"[""Self""]",movie,Last Party 2000,Last Party 2000,0,2001,,90,Documentary,Harold Ford,1970.0,,,"nm0149686,nm6230258",
7808,7817,tt0253314,9,nm0507097,actress,,,movie,Nicolas,Nicolas,0,2001,,90,Drama,Dawnn Lewis,1961.0,,"actress,music_department,soundtrack",nm0788094,nm0788094
7809,7816,tt0253314,8,nm0209496,actor,,,movie,Nicolas,Nicolas,0,2001,,90,Drama,John de Lancie,1948.0,,"actor,soundtrack,producer",nm0788094,nm0788094
7810,7815,tt0253314,7,nm0016757,editor,,,movie,Nicolas,Nicolas,0,2001,,90,Drama,Michael Alberts,,,"editor,editorial_department,producer",nm0788094,nm0788094
7811,7814,tt0253314,6,nm0004020,producer,producer,,movie,Nicolas,Nicolas,0,2001,,90,Drama,Steven Douglas Smith,,,"cinematographer,camera_department,producer",nm0788094,nm0788094
7812,7813,tt0253314,5,nm0788094,director,,,movie,Nicolas,Nicolas,0,2001,,90,Drama,Peter Shaner,,,"writer,director,camera_department",nm0788094,nm0788094
7813,7812,tt0253314,4,nm0251098,actress,,"[""Lead""]",movie,Nicolas,Nicolas,0,2001,,90,Drama,Gretchen Egolf,1973.0,,"actress,director,editor",nm0788094,nm0788094
7814,7810,tt0253314,2,nm0001064,actor,,,movie,Nicolas,Nicolas,0,2001,,90,Drama,Jason Connery,1963.0,,"actor,director,producer",nm0788094,nm0788094
7815,7809,tt0253314,10,nm0959000,actress,,,movie,Nicolas,Nicolas,0,2001,,90,Drama,Genevieve Zweig,,,actress,nm0788094,nm0788094
7816,7808,tt0253314,1,nm0334198,actor,,"[""Nicolas""]",movie,Nicolas,Nicolas,0,2001,,90,Drama,Marcus Graham,1963.0,,"actor,director,writer",nm0788094,nm0788094
7817,7811,tt0253314,3,nm0611295,actor,,,movie,Nicolas,Nicolas,0,2001,,90,Drama,Michael Muhney,1975.0,,"actor,writer,producer",nm0788094,nm0788094
7818,7824,tt0253335,6,nm0754794,writer,story,,movie,No Turning Back,No Turning Back,0,2001,,98,"Action,Adventure,Drama",Chris Sablan,,,"manager,producer,writer","nm0599270,nm0623896","nm0599270,nm0623896,nm0754794,nm3130823"
7819,7827,tt0253335,9,nm0289031,cinematographer,,,movie,No Turning Back,No Turning Back,0,2001,,98,"Action,Adventure,Drama",Ian Fox,,,"camera_department,cinematographer","nm0599270,nm0623896","nm0599270,nm0623896,nm0754794,nm3130823"
7820,7825,tt0253335,7,nm3130823,writer,,,movie,No Turning Back,No Turning Back,0,2001,,98,"Action,Adventure,Drama",Lawrence Lim,,,"producer,writer,director","nm0599270,nm0623896","nm0599270,nm0623896,nm0754794,nm3130823"
7821,7823,tt0253335,5,nm0599270,director,,,movie,No Turning Back,No Turning Back,0,2001,,98,"Action,Adventure,Drama",Julia Montejo,,,"writer,director","nm0599270,nm0623896","nm0599270,nm0623896,nm0754794,nm3130823"
7822,7826,tt0253335,8,nm0156232,composer,,,movie,No Turning Back,No Turning Back,0,2001,,98,"Action,Adventure,Drama",Steven Chesne,1960.0,,"composer,music_department","nm0599270,nm0623896","nm0599270,nm0623896,nm0754794,nm3130823"
7823,7821,tt0253335,3,nm0914937,actress,,"[""Detective Bryan""]",movie,No Turning Back,No Turning Back,0,2001,,98,"Action,Adventure,Drama",Vernee Watson,1954.0,,"actress,soundtrack,producer","nm0599270,nm0623896","nm0599270,nm0623896,nm0754794,nm3130823"
7824,7820,tt0253335,2,nm0719371,actress,,"[""Cristina Fernandez""]",movie,No Turning Back,No Turning Back,0,2001,,98,"Action,Adventure,Drama",Chelsea Rendon,1993.0,,actress,"nm0599270,nm0623896","nm0599270,nm0623896,nm0754794,nm3130823"
7825,7819,tt0253335,10,nm0006971,editor,,,movie,No Turning Back,No Turning Back,0,2001,,98,"Action,Adventure,Drama",Irene Blecua,,,"editor,editorial_department,assistant_director","nm0599270,nm0623896","nm0599270,nm0623896,nm0754794,nm3130823"
7826,7822,tt0253335,4,nm0368148,actress,,"[""Helen Knight""]",movie,No Turning Back,No Turning Back,0,2001,,98,"Action,Adventure,Drama",Susan Haskell,1968.0,,actress,"nm0599270,nm0623896","nm0599270,nm0623896,nm0754794,nm3130823"
7827,7818,tt0253335,1,nm0623896,actor,,"[""Pablo Fernandez""]",movie,No Turning Back,No Turning Back,0,2001,,98,"Action,Adventure,Drama",Jesus Nebot,,,"actor,producer,director","nm0599270,nm0623896","nm0599270,nm0623896,nm0754794,nm3130823"
7828,7836,tt0253474,8,nm0071452,producer,producer,,movie,The Pianist,The Pianist,0,2002,,150,"Biography,Drama,Music",Robert Benmussa,,,"producer,actor,miscellaneous",nm0000591,"nm0367838,nm0844262"
7829,7835,tt0253474,7,nm0844262,writer,based on the book by,,movie,The Pianist,The Pianist,0,2002,,150,"Biography,Drama,Music",Wladyslaw Szpilman,1911.0,2000.0,"composer,music_department,writer",nm0000591,"nm0367838,nm0844262"
7830,7834,tt0253474,6,nm0367838,writer,screenplay by,,movie,The Pianist,The Pianist,0,2002,,150,"Biography,Drama,Music",Ronald Harwood,1934.0,2020.0,"writer,actor,producer",nm0000591,"nm0367838,nm0844262"
7831,7833,tt0253474,5,nm0000591,director,,,movie,The Pianist,The Pianist,0,2002,,150,"Biography,Drama,Music",Roman Polanski,1933.0,,"actor,director,writer",nm0000591,"nm0367838,nm0844262"
7832,7837,tt0253474,9,nm0764963,producer,producer,,movie,The Pianist,The Pianist,0,2002,,150,"Biography,Drama,Music",Alain Sarde,1952.0,,"producer,actor,writer",nm0000591,"nm0367838,nm0844262"
7833,7831,tt0253474,3,nm0277975,actor,,"[""Father""]",movie,The Pianist,The Pianist,0,2002,,150,"Biography,Drama,Music",Frank Finlay,1926.0,2016.0,actor,nm0000591,"nm0367838,nm0844262"
7834,7830,tt0253474,2,nm0470981,actor,,"[""Captain Wilm Hosenfeld""]",movie,The Pianist,The Pianist,0,2002,,150,"Biography,Drama,Music",Thomas Kretschmann,1962.0,,actor,nm0000591,"nm0367838,nm0844262"
7835,7829,tt0253474,10,nm0004384,composer,,,movie,The Pianist,The Pianist,0,2002,,150,"Biography,Drama,Music",Wojciech Kilar,1932.0,2013.0,"composer,soundtrack,music_department",nm0000591,"nm0367838,nm0844262"
7836,7828,tt0253474,1,nm0004778,actor,,"[""Wladyslaw Szpilman""]",movie,The Pianist,The Pianist,0,2002,,150,"Biography,Drama,Music",Adrien Brody,1973.0,,"actor,producer,composer",nm0000591,"nm0367838,nm0844262"
7837,7832,tt0253474,4,nm0288976,actress,,"[""Dorota""]",movie,The Pianist,The Pianist,0,2002,,150,"Biography,Drama,Music",Emilia Fox,1974.0,,"actress,producer",nm0000591,"nm0367838,nm0844262"
7838,7847,tt0253487,9,nm0878020,cinematographer,,,movie,Pledge of Innocence,Pledge of Innocence,0,2001,,93,"Action,Drama,Thriller",Ron Turowski,,,"camera_department,cinematographer,producer",nm0521856,nm0521856
7839,7846,tt0253487,8,nm0899524,composer,,,movie,Pledge of Innocence,Pledge of Innocence,0,2001,,93,"Action,Drama,Thriller",Shane Visbal,,,composer,nm0521856,nm0521856
7840,7845,tt0253487,7,nm0567454,composer,,,movie,Pledge of Innocence,Pledge of Innocence,0,2001,,93,"Action,Drama,Thriller",Kevin McDaniels,,,"music_department,composer,sound_department",nm0521856,nm0521856
7841,7844,tt0253487,6,nm0417368,producer,producer,,movie,Pledge of Innocence,Pledge of Innocence,0,2001,,93,"Action,Drama,Thriller",Jack Janda,,,"miscellaneous,actor,producer",nm0521856,nm0521856
7842,7843,tt0253487,5,nm0521856,director,,,movie,Pledge of Innocence,Pledge of Innocence,0,2001,,93,"Action,Drama,Thriller",Benjamin Louis,,,"producer,director,writer",nm0521856,nm0521856
7843,7842,tt0253487,4,nm0193161,actress,,"[""Pamela""]",movie,Pledge of Innocence,Pledge of Innocence,0,2001,,93,"Action,Drama,Thriller",Cathie Curtain,,,actress,nm0521856,nm0521856
7844,7840,tt0253487,2,nm0269104,actor,,"[""Andy""]",movie,Pledge of Innocence,Pledge of Innocence,0,2001,,93,"Action,Drama,Thriller",Michael Faulkner,,,"actor,sound_department,miscellaneous",nm0521856,nm0521856
7845,7839,tt0253487,10,nm0153754,editor,,,movie,Pledge of Innocence,Pledge of Innocence,0,2001,,93,"Action,Drama,Thriller",Eric Chase,,,"sound_department,editorial_department,editor",nm0521856,nm0521856
7846,7838,tt0253487,1,nm0189659,actor,,"[""Frank""]",movie,Pledge of Innocence,Pledge of Innocence,0,2001,,93,"Action,Drama,Thriller",Thomas R. Martin,,,"actor,writer,producer",nm0521856,nm0521856
7847,7841,tt0253487,3,nm0133155,actress,,"[""Tina""]",movie,Pledge of Innocence,Pledge of Innocence,0,2001,,93,"Action,Drama,Thriller",Kimberly Campoli,,,"actress,producer,writer",nm0521856,nm0521856
7848,7854,tt0253556,6,nm0149305,writer,story,,movie,Reign of Fire,Reign of Fire,0,2002,,101,"Action,Adventure,Fantasy",Gregg Chabot,1969.0,,writer,nm0101385,"nm0149305,nm0676270,nm0338557"
